#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 01 10 10 00 173  7.7  7.9 99.00 99.00 99.00 999 1014.6  19.6 999.0  19.0 99.0 99.00
2012 01 10 11 00 166  6.7  6.9 99.00 99.00 99.00 999 1014.3  20.9 999.0  20.2 99.0 99.00
2012 01 10 12 00 149  4.7  4.9 99.00 99.00 99.00 999 1014.6  20.0 999.0  19.6 99.0 99.00
2012 01 10 13 00 137  5.5  5.8 99.00 99.00 99.00 999 1014.3  20.7 999.0  20.2 99.0 99.00
2012 01 10 14 00 141  6.4  6.6 99.00 99.00 99.00 999 1014.8  20.8 999.0  20.3 99.0 99.00
2012 01 10 15 00 120  7.6  8.1 99.00 99.00 99.00 999 1013.6  19.4 999.0  18.5 99.0 99.00
2012 01 10 16 00  62 10.0 10.2 99.00 99.00 99.00 999 1013.4  16.8 999.0  16.3 99.0 99.00
2012 01 10 17 00  80 12.4 12.9 99.00 99.00 99.00 999 1013.1  17.1 999.0  16.9 99.0 99.00
2012 01 10 18 00  55 10.0 11.0 99.00 99.00 99.00 999 1012.1  15.0 999.0  15.0 99.0 99.00
2012 01 10 19 00  76 13.9 15.0 99.00 99.00 99.00 999 1009.9  15.8 999.0  15.6 99.0 99.00
2012 01 10 20 00  94 13.9 15.4 99.00 99.00 99.00 999 1009.6  17.6 999.0  16.5 99.0 99.00
2012 01 10 21 00 118 12.7 13.0 99.00 99.00 99.00 999 1009.6  18.3 999.0  17.6 99.0 99.00
2012 01 10 22 00 116 10.9 11.3 99.00 99.00 99.00 999 1009.6  18.1 999.0  17.5 99.0 99.00
2012 01 10 23 00 124  9.7 10.2 99.00 99.00 99.00 999 1009.6  18.4 999.0  17.1 99.0 99.00
2012 01 11 00 00 157  9.8 10.4 99.00 99.00 99.00 999 1009.7  18.6 999.0  17.7 99.0 99.00
2012 01 11 01 00 275 12.1 12.7 99.00 99.00 99.00 999 1009.8  15.1 999.0  15.0 99.0 99.00
2012 01 11 02 00 281  9.0  9.2 99.00 99.00 99.00 999 1009.8  15.2 999.0  14.3 99.0 99.00
2012 01 11 03 00 266  9.7 10.0 99.00 99.00 99.00 999 1010.3  15.2 999.0  13.8 99.0 99.00
2012 01 11 04 00 258 12.0 13.4 99.00 99.00 99.00 999 1010.3  15.4 999.0  12.8 99.0 99.00
2012 01 11 05 00 266 14.4 15.9 99.00 99.00 99.00 999 1010.4  15.4 999.0  11.4 99.0 99.00
2012 01 11 06 00 262 14.3 15.8 99.00 99.00 99.00 999 1009.6  15.5 999.0  11.0 99.0 99.00
2012 01 11 07 00 265 15.0 16.0 99.00 99.00 99.00 999 1009.6  15.4 999.0  10.7 99.0 99.00
2012 01 11 08 00 271 15.5 17.1 99.00 99.00 99.00 999 1009.7  15.7 999.0  10.8 99.0 99.00
2012 01 11 09 00 278 14.2 15.7 99.00 99.00 99.00 999 1010.1  14.8 999.0   9.8 99.0 99.00
2012 01 11 10 00 282 11.2 12.9 99.00 99.00 99.00 999 1010.6  14.2 999.0   9.4 99.0 99.00
2012 01 11 11 00 272 10.4 11.3 99.00 99.00 99.00 999 1010.3  15.2 999.0  10.2 99.0 99.00
2012 01 11 12 00 267 13.3 15.8 99.00 99.00 99.00 999 1010.2  15.9 999.0   9.8 99.0 99.00
2012 01 11 13 00 272 15.2 16.3 99.00 99.00 99.00 999 1010.1  16.2 999.0  10.0 99.0 99.00
2012 01 11 14 00 270 12.5 13.5 99.00 99.00 99.00 999 1010.8  15.9 999.0  10.6 99.0 99.00
2012 01 11 15 00 276 13.3 14.4 99.00 99.00 99.00 999 1011.7  16.0 999.0  10.5 99.0 99.00
2012 01 11 16 00 270 12.3 12.9 99.00 99.00 99.00 999 1012.4  16.0 999.0  10.3 99.0 99.00
2012 01 11 17 00 285  9.3 10.3 99.00 99.00 99.00 999 1012.1  15.7 999.0  11.9 99.0 99.00
2012 01 11 18 00 279 10.9 12.1 99.00 99.00 99.00 999 1011.3  15.3 999.0  11.6 99.0 99.00
2012 01 11 19 00 276 12.6 13.5 99.00 99.00 99.00 999 1010.2  15.5 999.0  11.0 99.0 99.00
2012 01 11 20 00 277 11.6 12.5 99.00 99.00 99.00 999 1009.6  16.0 999.0   9.9 99.0 99.00
2012 01 11 21 00 270 11.6 12.4 99.00 99.00 99.00 999 1009.6  16.2 999.0  10.2 99.0 99.00
2012 01 11 22 00 284 10.5 11.4 99.00 99.00 99.00 999 1009.6  16.3 999.0  10.7 99.0 99.00
2012 01 11 23 00 283  9.6  9.9 99.00 99.00 99.00 999 1010.0  16.3 999.0   9.7 99.0 99.00
2012 01 12 00 00 269  9.4  9.8 99.00 99.00 99.00 999 1010.4  16.1 999.0  10.0 99.0 99.00
2012 01 12 01 00 270  7.2  7.4 99.00 99.00 99.00 999 1010.3  16.2 999.0  10.6 99.0 99.00
2012 01 12 02 00 249  6.5  6.8 99.00 99.00 99.00 999 1010.5  16.1 999.0  11.2 99.0 99.00
2012 01 12 03 00 264  6.1  6.3 99.00 99.00 99.00 999 1010.9  16.2 999.0  12.5 99.0 99.00
2012 01 12 04 00 253  6.5  6.7 99.00 99.00 99.00 999 1010.8  16.0 999.0  13.0 99.0 99.00
2012 01 12 05 00 254  5.5  5.7 99.00 99.00 99.00 999 1010.8  17.0 999.0  12.9 99.0 99.00
2012 01 12 06 00 263  5.0  5.1 99.00 99.00 99.00 999 1011.1  17.0 999.0  13.6 99.0 99.00
2012 01 12 07 00 252  3.8  3.9 99.00 99.00 99.00 999 1011.0  17.1 999.0  14.0 99.0 99.00
2012 01 12 08 00 247  4.6  4.8 99.00 99.00 99.00 999 1011.0  17.0 999.0  14.4 99.0 99.00
2012 01 12 09 00 245  8.4  8.5 99.00 99.00 99.00 999 1010.8  16.3 999.0  13.3 99.0 99.00
2012 01 12 10 00 238  8.9  9.0 99.00 99.00 99.00 999 1010.4  16.6 999.0  12.9 99.0 99.00
2012 01 12 11 00 234  9.9 10.2 99.00 99.00 99.00 999 1010.6  16.7 999.0  12.7 99.0 99.00
2012 01 12 12 00 236 11.0 11.1 99.00 99.00 99.00 999 1011.1  17.0 999.0  13.8 99.0 99.00
2012 01 12 13 00 241 11.9 12.1 99.00 99.00 99.00 999 1011.2  17.4 999.0  14.6 99.0 99.00
2012 01 12 14 00 237 12.2 12.8 99.00 99.00 99.00 999 1011.1  17.7 999.0  15.1 99.0 99.00
2012 01 12 15 00 275 11.7 12.3 99.00 99.00 99.00 999 1012.3  17.8 999.0  14.5 99.0 99.00
2012 01 12 16 00 292 12.9 13.9 99.00 99.00 99.00 999 1013.3  16.0 999.0  12.6 99.0 99.00
2012 01 12 17 00 311 12.6 13.5 99.00 99.00 99.00 999 1013.7  15.9 999.0  11.6 99.0 99.00
2012 01 12 18 00 323 14.6 15.5 99.00 99.00 99.00 999 1013.4  14.3 999.0  10.4 99.0 99.00
2012 01 12 19 00 319 14.2 15.2 99.00 99.00 99.00 999 1014.0  13.7 999.0   9.3 99.0 99.00
2012 01 12 20 00 319 12.1 13.8 99.00 99.00 99.00 999 1014.3  13.3 999.0   7.9 99.0 99.00
2012 01 12 21 00 326 10.8 12.5 99.00 99.00 99.00 999 1015.0  13.5 999.0   7.0 99.0 99.00
2012 01 12 22 00 329  9.3 10.1 99.00 99.00 99.00 999 1015.5  13.5 999.0   6.0 99.0 99.00
2012 01 12 23 00 331 10.4 11.5 99.00 99.00 99.00 999 1016.5  13.4 999.0   4.4 99.0 99.00
2012 01 13 00 00 340 10.9 11.9 99.00 99.00 99.00 999 1017.2  13.2 999.0   3.0 99.0 99.00
2012 01 13 01 00 341  9.7 10.7 99.00 99.00 99.00 999 1018.0  12.7 999.0   0.0 99.0 99.00
2012 01 13 02 00 338 10.3 11.6 99.00 99.00 99.00 999 1019.0  12.3 999.0   0.0 99.0 99.00
2012 01 13 03 00 338 12.7 13.3 99.00 99.00 99.00 999 1019.9  11.6 999.0  -3.1 99.0 99.00
2012 01 13 04 00 346  9.6 10.8 99.00 99.00 99.00 999 1021.2  11.0 999.0  -0.7 99.0 99.00
2012 01 13 05 00 347  9.9 11.5 99.00 99.00 99.00 999 1021.9  10.3 999.0  -0.3 99.0 99.00
2012 01 13 06 00 345  9.4 10.1 99.00 99.00 99.00 999 1022.2   9.5 999.0  -1.2 99.0 99.00
2012 01 13 07 00 349 11.0 12.0 99.00 99.00 99.00 999 1022.6   8.4 999.0  -0.6 99.0 99.00
2012 01 13 08 00 353 11.1 12.8 99.00 99.00 99.00 999 1022.7   7.5 999.0  -1.0 99.0 99.00
2012 01 13 09 00 354 10.9 12.2 99.00 99.00 99.00 999 1023.0   6.9 999.0  -2.9 99.0 99.00
2012 01 13 10 00 349  9.8 11.2 99.00 99.00 99.00 999 1023.5   6.5 999.0  -2.0 99.0 99.00
2012 01 13 11 00 357 11.3 12.8 99.00 99.00 99.00 999 1023.7   6.0 999.0  -2.9 99.0 99.00
2012 01 13 12 00 354 11.2 12.3 99.00 99.00 99.00 999 1024.2   5.6 999.0  -2.9 99.0 99.00
2012 01 13 13 00   8  9.5 10.6 99.00 99.00 99.00 999 1025.3   5.2 999.0  -2.2 99.0 99.00
2012 01 13 14 00   4  7.7  8.5 99.00 99.00 99.00 999 1026.3   5.2 999.0  -4.1 99.0 99.00
2012 01 13 15 00  17  6.6  7.1 99.00 99.00 99.00 999 1027.1   5.5 999.0  -4.6 99.0 99.00
2012 01 13 16 00   3  5.5  7.1 99.00 99.00 99.00 999 1027.4   5.7 999.0  -5.3 99.0 99.00
2012 01 13 17 00   4  5.0  5.9 99.00 99.00 99.00 999 1026.9   6.1 999.0  -4.0 99.0 99.00
2012 01 13 18 00   6  3.2  3.6 99.00 99.00 99.00 999 1025.8   6.4 999.0  -4.9 99.0 99.00
2012 01 13 19 00 355  5.1  5.8 99.00 99.00 99.00 999 1024.7   6.4 999.0  -4.5 99.0 99.00
2012 01 13 20 00 357  5.5  6.4 99.00 99.00 99.00 999 1024.4   6.8 999.0  -3.8 99.0 99.00
2012 01 13 21 00   6  4.2  5.0 99.00 99.00 99.00 999 1024.6   6.7 999.0  -3.8 99.0 99.00
2012 01 13 22 00 353  3.3  4.4 99.00 99.00 99.00 999 1025.3   7.0 999.0  -3.4 99.0 99.00
2012 01 13 23 00 348  3.6  4.2 99.00 99.00 99.00 999 1026.1   7.3 999.0  -2.6 99.0 99.00
2012 01 14 00 00  15  1.7  2.0 99.00 99.00 99.00 999 1026.7   7.4 999.0  -1.8 99.0 99.00
2012 01 14 01 00  55  2.3  2.7 99.00 99.00 99.00 999 1027.2   7.3 999.0  -1.2 99.0 99.00
2012 01 14 02 00  60  2.9  3.4 99.00 99.00 99.00 999 1027.3   7.3 999.0  -1.2 99.0 99.00
2012 01 14 03 00  38  2.2  2.6 99.00 99.00 99.00 999 1027.8   7.4 999.0  -0.7 99.0 99.00
2012 01 14 04 00   5  4.5  5.4 99.00 99.00 99.00 999 1028.1   8.7 999.0  -2.5 99.0 99.00
2012 01 14 05 00   1  4.6  5.3 99.00 99.00 99.00 999 1028.1   8.5 999.0   0.0 99.0 99.00
2012 01 14 06 00 354  6.4  7.1 99.00 99.00 99.00 999 1027.6   9.3 999.0  -2.6 99.0 99.00
2012 01 14 07 00 358  6.0  6.5 99.00 99.00 99.00 999 1027.5   9.1 999.0  -1.9 99.0 99.00
2012 01 14 08 00   3  4.8  5.1 99.00 99.00 99.00 999 1027.3   9.1 999.0  -2.3 99.0 99.00
2012 01 14 09 00 358  4.4  5.2 99.00 99.00 99.00 999 1027.7   9.1 999.0  -1.2 99.0 99.00
2012 01 14 10 00 357  6.2  6.8 99.00 99.00 99.00 999 1027.6   9.3 999.0  -1.2 99.0 99.00
2012 01 14 11 00   2  6.9  7.7 99.00 99.00 99.00 999 1028.3   9.3 999.0  -2.0 99.0 99.00
2012 01 14 12 00   2  6.9  7.8 99.00 99.00 99.00 999 1028.9   9.0 999.0  -1.3 99.0 99.00
2012 01 14 13 00   5  7.9  8.5 99.00 99.00 99.00 999 1029.4   9.1 999.0  -1.7 99.0 99.00
2012 01 14 14 00  13  7.2  7.8 99.00 99.00 99.00 999 1030.4   9.1 999.0  -2.5 99.0 99.00
2012 01 14 15 00  22  5.7  6.3 99.00 99.00 99.00 999 1031.3   9.2 999.0  -0.4 99.0 99.00
2012 01 14 16 00  28  5.4  5.8 99.00 99.00 99.00 999 1031.5   9.7 999.0  -2.2 99.0 99.00
2012 01 14 17 00  31  3.4  3.8 99.00 99.00 99.00 999 1030.8  10.3 999.0   2.5 99.0 99.00
2012 01 14 18 00  50  2.8  3.0 99.00 99.00 99.00 999 1029.9  10.8 999.0   1.3 99.0 99.00
2012 01 14 19 00 358  1.2  1.4 99.00 99.00 99.00 999 1029.1  12.0 999.0   3.3 99.0 99.00
2012 01 14 20 00 311  1.6  1.8 99.00 99.00 99.00 999 1028.8  11.8 999.0   3.8 99.0 99.00
2012 01 14 21 00 284  1.9  2.0 99.00 99.00 99.00 999 1028.5  11.1 999.0   3.9 99.0 99.00
2012 01 14 22 00 301  1.1  1.2 99.00 99.00 99.00 999 1028.8  11.9 999.0   4.8 99.0 99.00
2012 01 14 23 00 288  2.2  2.3 99.00 99.00 99.00 999 1029.1  11.4 999.0   4.6 99.0 99.00
2012 01 15 00 00 297  2.1  2.3 99.00 99.00 99.00 999 1029.4  11.1 999.0   5.2 99.0 99.00
2012 01 15 01 00 299  2.6  2.8 99.00 99.00 99.00 999 1029.8  11.6 999.0   5.2 99.0 99.00
2012 01 15 02 00 272  2.5  2.6 99.00 99.00 99.00 999 1029.9  11.5 999.0   5.8 99.0 99.00
2012 01 15 03 00 271  2.7  2.8 99.00 99.00 99.00 999 1030.2  11.8 999.0   4.9 99.0 99.00
2012 01 15 04 00 254  2.8  2.8 99.00 99.00 99.00 999 1030.2  11.7 999.0   6.7 99.0 99.00
2012 01 15 05 00 265  2.9  3.2 99.00 99.00 99.00 999 1030.3  12.0 999.0   6.9 99.0 99.00
2012 01 15 06 00 281  2.9  2.9 99.00 99.00 99.00 999 1029.9  11.8 999.0   6.8 99.0 99.00
2012 01 15 07 00 293  2.8  3.1 99.00 99.00 99.00 999 1029.9  12.2 999.0   7.2 99.0 99.00
2012 01 15 08 00 292  3.1  3.1 99.00 99.00 99.00 999 1029.6  12.4 999.0   7.6 99.0 99.00
2012 01 15 09 00 298  3.2  3.3 99.00 99.00 99.00 999 1029.6  12.7 999.0   7.7 99.0 99.00
2012 01 15 10 00 305  2.5  2.6 99.00 99.00 99.00 999 1029.5  12.7 999.0   7.9 99.0 99.00
2012 01 15 11 00 302  2.0  2.1 99.00 99.00 99.00 999 1030.0  11.9 999.0   8.2 99.0 99.00
2012 01 15 12 00 351  1.8  2.0 99.00 99.00 99.00 999 1030.6  10.6 999.0   7.1 99.0 99.00
2012 01 15 13 00  32  4.0  4.4 99.00 99.00 99.00 999 1031.0   9.0 999.0   7.4 99.0 99.00
2012 01 15 14 00  21  5.3  5.4 99.00 99.00 99.00 999 1031.9  10.0 999.0   6.6 99.0 99.00
2012 01 15 15 00  32  5.3  5.7 99.00 99.00 99.00 999 1032.5  10.0 999.0   6.5 99.0 99.00
2012 01 15 16 00  38  3.8  4.0 99.00 99.00 99.00 999 1032.9  10.2 999.0   7.1 99.0 99.00
2012 01 15 17 00  56  6.6  6.7 99.00 99.00 99.00 999 1032.2  10.9 999.0   6.8 99.0 99.00
2012 01 15 18 00  58  3.9  4.0 99.00 99.00 99.00 999 1031.6  11.7 999.0   6.5 99.0 99.00
2012 01 15 19 00  72  3.8  3.9 99.00 99.00 99.00 999 1030.9  12.2 999.0   5.5 99.0 99.00
2012 01 15 20 00  67  3.7  3.8 99.00 99.00 99.00 999 1030.0  13.1 999.0   3.9 99.0 99.00
2012 01 15 21 00  59  3.2  3.3 99.00 99.00 99.00 999 1029.8  13.2 999.0   8.3 99.0 99.00
2012 01 15 22 00  54  3.9  4.0 99.00 99.00 99.00 999 1029.9  14.1 999.0   8.5 99.0 99.00
2012 01 15 23 00  61  4.2  4.3 99.00 99.00 99.00 999 1029.5  14.2 999.0   9.8 99.0 99.00
2012 01 16 00 00 109  5.5  5.8 99.00 99.00 99.00 999 1029.2  14.6 999.0  10.7 99.0 99.00
2012 01 16 01 00 122  6.4  6.8 99.00 99.00 99.00 999 1029.4  16.4 999.0  11.2 99.0 99.00
2012 01 16 02 00 129  6.4  6.7 99.00 99.00 99.00 999 1029.7  16.4 999.0  12.3 99.0 99.00
2012 01 16 03 00 138  6.8  7.1 99.00 99.00 99.00 999 1029.8  17.0 999.0  12.7 99.0 99.00
2012 01 16 04 00 145  8.3  8.5 99.00 99.00 99.00 999 1029.5  17.6 999.0  12.5 99.0 99.00
2012 01 16 05 00 156  8.3  8.8 99.00 99.00 99.00 999 1029.3  17.6 999.0  13.1 99.0 99.00
2012 01 16 06 00 158  9.1  9.5 99.00 99.00 99.00 999 1029.0  17.8 999.0  13.1 99.0 99.00
2012 01 16 07 00 161  8.9  9.7 99.00 99.00 99.00 999 1028.6  17.9 999.0  13.5 99.0 99.00
2012 01 16 08 00 159  7.8  8.1 99.00 99.00 99.00 999 1028.6  18.2 999.0  13.2 99.0 99.00
2012 01 16 09 00 160  8.0  8.2 99.00 99.00 99.00 999 1028.0  18.3 999.0  13.8 99.0 99.00
2012 01 16 10 00 161  7.7  8.0 99.00 99.00 99.00 999 1027.6  18.4 999.0  14.3 99.0 99.00
2012 01 16 11 00 165  8.6  9.0 99.00 99.00 99.00 999 1027.4  18.5 999.0  13.8 99.0 99.00
2012 01 16 12 00 159  9.4  9.6 99.00 99.00 99.00 999 1027.4  18.4 999.0  13.8 99.0 99.00
2012 01 16 13 00 152  8.6  9.2 99.00 99.00 99.00 999 1027.9  18.3 999.0  14.5 99.0 99.00
2012 01 16 14 00 152  9.1  9.4 99.00 99.00 99.00 999 1028.2  18.4 999.0  14.0 99.0 99.00
2012 01 16 15 00 152 10.5 10.7 99.00 99.00 99.00 999 1028.4  18.2 999.0  13.8 99.0 99.00
2012 01 16 16 00 151  9.6 10.0 99.00 99.00 99.00 999 1028.7  18.6 999.0  14.0 99.0 99.00
2012 01 16 17 00 155 10.1 10.3 99.00 99.00 99.00 999 1027.9  18.5 999.0  13.6 99.0 99.00
2012 01 16 18 00 159  8.6  9.3 99.00 99.00 99.00 999 1027.0  18.7 999.0  14.0 99.0 99.00
2012 01 16 19 00 157  7.7  8.0 99.00 99.00 99.00 999 1026.2  19.2 999.0  14.0 99.0 99.00
2012 01 16 20 00 162  7.8  8.0 99.00 99.00 99.00 999 1025.4  18.9 999.0  13.9 99.0 99.00
2012 01 16 21 00 162  7.8  7.9 99.00 99.00 99.00 999 1024.9  19.0 999.0  14.4 99.0 99.00
2012 01 16 22 00 166  7.2  7.4 99.00 99.00 99.00 999 1025.0  18.8 999.0  14.5 99.0 99.00
2012 01 16 23 00 166  7.6  7.8 99.00 99.00 99.00 999 1025.0  18.9 999.0  14.5 99.0 99.00
2012 01 17 00 00 157  7.8  8.0 99.00 99.00 99.00 999 1024.8  18.8 999.0  15.1 99.0 99.00
2012 01 17 01 00 155  8.1  8.2 99.00 99.00 99.00 999 1025.0  18.3 999.0  15.1 99.0 99.00
2012 01 17 02 00 153  9.7 10.1 99.00 99.00 99.00 999 1024.7  18.2 999.0  15.5 99.0 99.00
2012 01 17 03 00 152 10.8 10.9 99.00 99.00 99.00 999 1024.5  18.3 999.0  15.6 99.0 99.00
2012 01 17 04 00 155 10.0 10.3 99.00 99.00 99.00 999 1024.4  18.3 999.0  15.6 99.0 99.00
2012 01 17 05 00 155 10.0 10.5 99.00 99.00 99.00 999 1024.0  18.5 999.0  15.9 99.0 99.00
2012 01 17 06 00 159 10.4 10.7 99.00 99.00 99.00 999 1023.3  18.7 999.0  16.3 99.0 99.00
2012 01 17 07 00 161 10.7 11.1 99.00 99.00 99.00 999 1022.8  18.7 999.0  16.4 99.0 99.00
2012 01 17 08 00 161 11.6 11.9 99.00 99.00 99.00 999 1022.2  18.8 999.0  16.5 99.0 99.00
2012 01 17 09 00 165 11.3 11.9 99.00 99.00 99.00 999 1021.9  18.9 999.0  16.4 99.0 99.00
2012 01 17 10 00 167 11.6 12.2 99.00 99.00 99.00 999 1021.6  19.1 999.0  16.5 99.0 99.00
2012 01 17 11 00 165 10.1 10.7 99.00 99.00 99.00 999 1021.9  19.0 999.0  16.6 99.0 99.00
2012 01 17 12 00 172  8.3  8.6 99.00 99.00 99.00 999 1022.7  19.2 999.0  16.7 99.0 99.00
2012 01 17 13 00 175  8.6  8.8 99.00 99.00 99.00 999 1022.7  19.5 999.0  17.0 99.0 99.00
2012 01 17 14 00 172  8.8  9.1 99.00 99.00 99.00 999 1022.9  19.4 999.0  16.7 99.0 99.00
2012 01 17 15 00 168  8.1  8.6 99.00 99.00 99.00 999 1023.0  19.7 999.0  17.3 99.0 99.00
2012 01 17 16 00 170  8.5  8.7 99.00 99.00 99.00 999 1023.0  19.3 999.0  17.6 99.0 99.00
2012 01 17 17 00 174  8.0  8.2 99.00 99.00 99.00 999 1022.1  19.7 999.0  17.4 99.0 99.00
2012 01 17 18 00 176  8.1  8.2 99.00 99.00 99.00 999 1020.7  19.6 999.0  17.7 99.0 99.00
2012 01 17 19 00 184  7.7  7.8 99.00 99.00 99.00 999 1020.1  20.0 999.0  18.1 99.0 99.00
2012 01 17 20 00 209  5.1  5.3 99.00 99.00 99.00 999 1020.1  19.9 999.0  18.3 99.0 99.00
2012 01 17 21 00 217  5.9  6.0 99.00 99.00 99.00 999 1020.0  19.6 999.0  17.5 99.0 99.00
2012 01 17 22 00 220  6.6  6.7 99.00 99.00 99.00 999 1020.0  19.4 999.0  17.7 99.0 99.00
2012 01 17 23 00 224  6.9  7.1 99.00 99.00 99.00 999 1020.3  19.3 999.0  18.3 99.0 99.00
2012 01 18 00 00 208  8.9  9.0 99.00 99.00 99.00 999 1019.8  19.8 999.0  19.1 99.0 99.00
2012 01 18 01 00 216  8.1  8.2 99.00 99.00 99.00 999 1020.1  18.6 999.0  18.0 99.0 99.00
2012 01 18 02 00 221  7.6  7.7 99.00 99.00 99.00 999 1020.0  19.6 999.0  19.2 99.0 99.00
2012 01 18 03 00 216  9.4  9.5 99.00 99.00 99.00 999 1019.7  18.8 999.0  18.5 99.0 99.00
2012 01 18 04 00 218 10.2 10.3 99.00 99.00 99.00 999 1019.2  18.2 999.0  17.9 99.0 99.00
2012 01 18 05 00 221 10.4 10.5 99.00 99.00 99.00 999 1018.8  17.5 999.0  17.4 99.0 99.00
2012 01 18 06 00 227 10.2 10.4 99.00 99.00 99.00 999 1018.9  17.7 999.0  17.7 99.0 99.00
2012 01 18 07 00 228 10.7 10.8 99.00 99.00 99.00 999 1018.5  17.6 999.0  17.6 99.0 99.00
2012 01 18 08 00 230  9.7  9.8 99.00 99.00 99.00 999 1018.1  17.4 999.0  17.4 99.0 99.00
2012 01 18 09 00 348 11.1 11.7 99.00 99.00 99.00 999 1018.4  17.4 999.0  17.4 99.0 99.00
2012 01 18 10 00  13 12.2 13.2 99.00 99.00 99.00 999 1018.0  13.9 999.0  13.8 99.0 99.00
2012 01 18 11 00   9 12.1 13.1 99.00 99.00 99.00 999 1019.7  13.4 999.0  12.7 99.0 99.00
2012 01 18 12 00  12 12.1 13.6 99.00 99.00 99.00 999 1020.2  13.5 999.0  11.2 99.0 99.00
2012 01 18 13 00   9 10.5 11.2 99.00 99.00 99.00 999 1021.3  13.2 999.0  10.8 99.0 99.00
2012 01 18 14 00   8 12.1 13.3 99.00 99.00 99.00 999 1022.1  13.0 999.0   9.4 99.0 99.00
2012 01 18 15 00  12 11.3 12.9 99.00 99.00 99.00 999 1023.5  12.5 999.0   7.3 99.0 99.00
2012 01 18 16 00  16 10.8 11.6 99.00 99.00 99.00 999 1023.7  11.7 999.0   6.7 99.0 99.00
2012 01 18 17 00  14 10.8 11.3 99.00 99.00 99.00 999 1023.0  10.9 999.0   6.3 99.0 99.00
2012 01 18 18 00  14  9.9 10.3 99.00 99.00 99.00 999 1022.1  10.9 999.0   6.4 99.0 99.00
2012 01 18 19 00   7  8.1  8.4 99.00 99.00 99.00 999 1021.4  11.1 999.0   6.9 99.0 99.00
2012 01 18 20 00   2  8.5  9.1 99.00 99.00 99.00 999 1021.5  11.8 999.0   7.3 99.0 99.00
2012 01 18 21 00  10  5.0  5.4 99.00 99.00 99.00 999 1021.1  12.2 999.0   6.9 99.0 99.00
2012 01 18 22 00  15  6.2  6.6 99.00 99.00 99.00 999 1020.9  12.2 999.0   6.5 99.0 99.00
2012 01 18 23 00  18  6.8  7.1 99.00 99.00 99.00 999 1021.3  12.2 999.0   6.3 99.0 99.00
2012 01 19 00 00  23  7.1  7.9 99.00 99.00 99.00 999 1021.7  11.2 999.0   6.9 99.0 99.00
2012 01 19 01 00  45  4.6  5.3 99.00 99.00 99.00 999 1021.4  11.5 999.0   6.9 99.0 99.00
2012 01 19 02 00  16  6.7  7.1 99.00 99.00 99.00 999 1022.1  11.6 999.0   6.6 99.0 99.00
2012 01 19 03 00  56  4.2  4.7 99.00 99.00 99.00 999 1021.0  12.6 999.0   7.1 99.0 99.00
2012 01 19 04 00  70  4.6  4.7 99.00 99.00 99.00 999 1020.8  12.8 999.0   7.0 99.0 99.00
2012 01 19 05 00  61  3.3  3.4 99.00 99.00 99.00 999 1020.8  12.6 999.0   8.1 99.0 99.00
2012 01 19 06 00  75  1.4  1.6 99.00 99.00 99.00 999 1020.3  13.0 999.0   8.6 99.0 99.00
2012 01 19 07 00 107  1.3  1.4 99.00 99.00 99.00 999 1020.0  13.3 999.0   8.7 99.0 99.00
2012 01 19 08 00 102  1.3  1.4 99.00 99.00 99.00 999 1019.3  13.8 999.0   9.1 99.0 99.00
2012 01 19 09 00 120  1.8  1.9 99.00 99.00 99.00 999 1019.1  14.1 999.0   9.8 99.0 99.00
2012 01 19 10 00 100  1.3  1.4 99.00 99.00 99.00 999 1019.4  13.9 999.0  10.0 99.0 99.00
2012 01 19 11 00  92  1.3  1.4 99.00 99.00 99.00 999 1019.7  13.9 999.0   9.8 99.0 99.00
2012 01 19 12 00 164  2.7  2.9 99.00 99.00 99.00 999 1019.5  14.8 999.0   8.7 99.0 99.00
2012 01 19 13 00 173  2.5  2.7 99.00 99.00 99.00 999 1020.3  15.1 999.0   9.5 99.0 99.00
2012 01 19 14 00 136  2.4  2.5 99.00 99.00 99.00 999 1020.8  15.4 999.0   9.4 99.0 99.00
2012 01 19 15 00 109  3.8  3.9 99.00 99.00 99.00 999 1021.2  12.8 999.0   9.2 99.0 99.00
2012 01 19 16 00  92  3.3  3.5 99.00 99.00 99.00 999 1021.5  13.5 999.0  10.5 99.0 99.00
2012 01 19 17 00 168  4.2  4.4 99.00 99.00 99.00 999 1020.3  15.1 999.0  12.2 99.0 99.00
2012 01 19 18 00 173  5.3  5.5 99.00 99.00 99.00 999 1019.2  18.1 999.0  14.1 99.0 99.00
2012 01 19 19 00 187  5.8  5.9 99.00 99.00 99.00 999 1018.5  18.5 999.0  13.9 99.0 99.00
2012 01 19 20 00 188  6.2  6.5 99.00 99.00 99.00 999 1018.0  18.8 999.0  14.5 99.0 99.00
2012 01 19 21 00 184  8.1  8.3 99.00 99.00 99.00 999 1017.6  18.5 999.0  14.9 99.0 99.00
2012 01 19 22 00 187  8.1  8.3 99.00 99.00 99.00 999 1017.5  19.4 999.0  15.3 99.0 99.00
2012 01 19 23 00 185  8.2  8.3 99.00 99.00 99.00 999 1017.4  18.8 999.0  15.9 99.0 99.00
